NAME;ADDRESS;OKRUG;UPRAVA;ROUTES;LAT;LON
Пер. Маяковского;Марксистская ул.;ЦАО;Таганский;Тб27;55.73969619345589;37.65876721691872
Мясокомбинат;Волгоградский просп.;ЦАО;Таганский;Тб27;55.72821916748105;37.67930025306516
Стройковская ул.;Волгоградский просп.;ЦАО;Таганский;Тб27;55.731812084753734;37.67188421039581
Пер. Маяковского;Марксистская ул.;ЦАО;Таганский;Тб27 Тб26;55.73953742216545;37.65833493190131
Лыщиков пер.;Николоямская ул.;ЦАО;Таганский;Тб45;55.747351737678564;37.65132830807634
Николоямская ул.;Николоямская ул.;ЦАО;Таганский;Тб45;55.747992982532544;37.647810891116485
Храм Сергея Радонежского;Николоямская ул.;ЦАО;Таганский;Тб45;55.74656489346703;37.667298179188016
Шелапутинский пер.;Николоямская ул.;ЦАО;Таганский;Тб45;55.746940435701774;37.66385904798959
Ул. Земляной Вал;Николоямская ул.;ЦАО;Таганский;Тб45;55.74717156872379;37.65679112142014
Андроньевская пл.;Сергия Радонежского ул.;ЦАО;Таганский;Тб45 Тб53;55.746501511612884;37.67143549090501
Метро Римская;бульв. Энтузиастов;ЦАО;Таганский;Тб45 Тб53;55.74652746854156;37.68235657394546
Пестовский пер. - Театр Кукол;Николоямская ул.;ЦАО;Таганский;Тб45 Тб53;55.74697232599281;37.66211473305932
Шелапутинский пер.;Николоямская ул.;ЦАО;Таганский;Тб45 Тб53;55.74662157823778;37.665228404379796
Ул. Солянка;Солянка ул.;ЦАО;Таганский;Тб45 Тб63;55.75266186604393;37.63981812551866
Яузские Ворота - Памятник Пограничникам Отечества;Яузская ул.;ЦАО;Таганский;Тб45 Тб63;55.749341104990705;37.6441640423358
Метро Таганская;Александра Солженицына ул.;ЦАО;Таганский;Тб53;55.74234457261588;37.65682502105026
Ул. Станиславского;Александра Солженицына ул.;ЦАО;Таганский;Тб53;55.74332173434047;37.66054679570822
Ул. Александра Солженицына;Александра Солженицына ул.;ЦАО;Таганский;Тб53;55.7449876130981;37.665304937430015
Ул. Земляной Вал;Николоямская ул.;ЦАО;Таганский;Тб53 Тб45;55.74702733494288;37.657140887201194
Метро Таганская;Верхняя Радищевская ул.;ЦАО;Таганский;Тб63;55.74314075859719;37.65257614607562
К/т Иллюзион;Яузская ул.;ЦАО;Таганский;Тб63;55.747507250692664;37.646792365540826
Тетеринский пер.;Верхняя Радищевская ул.;ЦАО;Таганский;Тб63;55.74553735130752;37.6487724877569
Абельмановская Застава;Нижегородская ул.;ЦАО;Таганский;Тб63 Тб26 Тб63К;55.73870421910749;37.67493808849442
Метро Таганская;Нижняя Радищевская ул.;ЦАО;Таганский;Тб63 Тб63К;55.74238087323889;37.65234564601552
Абельмановская Застава;Нижегородская ул.;ЦАО;Таганский;Тб63К Тб26 Тб63;55.73901159888387;37.674625257781614
Народная ул.;Садовническая ул.;ЦАО;Таганский;ТбБК;55.738821618795065;37.649813607641605
Таганская пл.;Земляной Вал ул.;ЦАО;Таганский;ТбБК;55.74417612265757;37.65498773918077
Народная ул.;Садовническая ул.;ЦАО;Таганский;ТбБЧ;55.7385235351515;37.65028316708907
Таганская пл.;Земляной Вал ул.;ЦАО;Таганский;ТбБЧ;55.744161794554486;37.655270111242714
Д/к Метростроя;Костомаровский пер.;ЦАО;Таганский;Тм20;55.75148622385938;37.66526559158578
Музей им. Андрея Рублева;Сергия Радонежского ул.;ЦАО;Таганский;Тм20;55.74707704410574;37.668650860692516
К/т Победа;Абельмановская ул.;ЦАО;Таганский;Тм20 Тм12 Тм40 Тм24 Тм43 Тм46;55.73544610068754;37.670394353255126
Поликлиника № 116;3-й Сыромятнический пер.;ЦАО;Таганский;Тм20 Тм24;55.75299825776065;37.66368017606784
Абельмановская Застава;Абельмановская ул.;ЦАО;Таганский;Тм20 Тм24 Тм43 Тм12 Тм40 Тм46;55.73807836533515;37.672897669490744
Б. Андроньевская ул.;Большая Андроньевская ул.;ЦАО;Таганский;Тм20 Тм24 Тм43 Тм45;55.74519505650344;37.67063613090904
М. Андроньевская ул.;Малая Андроньевская ул.;ЦАО;Таганский;Тм20 Тм45 Тм24 Тм43;55.74060752054518;37.67386297381468
Б. Андроньевская ул.;Большая Андроньевская ул.;ЦАО;Таганский;Тм20 Тм45 Тм43;55.74560611861069;37.67028865246391
Библиотечная ул.;Библиотечная ул.;ЦАО;Таганский;Тм24 Тм12 Тм8 Тм46;55.745057238109304;37.679138381772695
Метро Пл. Ильича;бульв. Энтузиастов;ЦАО;Таганский;Тм24 Тм12 Тм8 Тм46;55.74672634652013;37.681725041727816
М. Рогожский пер.;Рогожский Вал ул.;ЦАО;Таганский;Тм24 Тм12 Тм8 Тм46;55.7427618603411;37.676421105970725
М. Рогожский пер.;Большая Андроньевская ул.;ЦАО;Таганский;Тм24 Тм43 Тм45 Тм20;55.742590013325305;37.67091132658389
Библиотечная ул.;Библиотечная ул.;ЦАО;Таганский;Тм24 Тм8 Тм12 Тм46;55.74544765934937;37.67902518724271
К/т Победа;Абельмановская ул.;ЦАО;Таганский;Тм35;55.73542703617987;37.67036937536639
К/т Победа;Абельмановская ул.;ЦАО;Таганский;Тм35 Тм20 Тм43 Тм24 Тм12 Тм40 Тм46;55.734722709940606;37.670399398500805
Динамовская ул.;3-й Крутицкий пер.;ЦАО;Таганский;Тм35 Тм38 Тм38К;55.73040372594781;37.65913881590939
Б. Калитниковская ул.;Большая Калитниковская ул.;ЦАО;Таганский;Тм35 Тм40 Тм45 Тм8;55.73790258134688;37.675281604778625
Воловья ул.;Большая Калитниковская ул.;ЦАО;Таганский;Тм35 Тм40 Тм45 Тм8;55.736948252186885;37.68416359747448
М. Калитниковский пр.;Большая Калитниковская ул.;ЦАО;Таганский;Тм35 Тм40 Тм45 Тм8;55.73665883311606;37.68717451736863
Б. Калитниковская ул.;Большая Калитниковская ул.;ЦАО;Таганский;Тм35 Тм45 Тм40 Тм8;55.737993454464345;37.67545055410071
Октябрьское трамвайное депо;Большая Калитниковская ул.;ЦАО;Таганский;Тм35 Тм45 Тм8;55.735906635460026;37.69562044600615
Октябрьское трамвайное депо;Чесменская ул.;ЦАО;Таганский;Тм40;55.73438622561804;37.695963909215955
Метро Пролетарская;3-й Крутицкий пер.;ЦАО;Таганский;Тм40 Тм12 Тм20 Тм43;55.7314073585713;37.66347318818829
Октябрьское трамвайное депо;Большая Калитниковская ул.;ЦАО;Таганский;Тм40 Тм35 Тм45 Тм8;55.73577429689826;37.69590400192087
Метро Пролетарская;Воронцовская ул.;ЦАО;Таганский;Тм40 Тм38 Тм38К;55.732940064371306;37.663849995275875
Метро Пролетарская;3-й Крутицкий пер.;ЦАО;Таганский;Тм40 Тм38 Тм38К Тм35;55.731275730879716;37.66291670152992
Воловья ул.;Большая Калитниковская ул.;ЦАО;Таганский;Тм40 Тм45 Тм8 Тм35;55.736895283211624;37.683558494466844
Абельмановская Застава;Малая Андроньевская ул.;ЦАО;Таганский;Тм45 Тм20 Тм24 Тм43;55.74041253711113;37.673640290395554
М. Рогожский пер.;Большая Андроньевская ул.;ЦАО;Таганский;Тм45 Тм20 Тм24 Тм43;55.74283294803082;37.671168123988345
